1.477472877502441406e+01
1.477372837066650391e+01
1.477274799346923828e+01
1.477175712585449219e+01
1.477081871032714844e+01
1.476988887786865234e+01
1.476900768280029297e+01
1.476811218261718750e+01
1.476721668243408203e+01
1.476632118225097656e+01
1.476538944244384766e+01
1.476442718505859375e+01
1.476343727111816406e+01
1.476247596740722656e+01
1.476150703430175781e+01
1.476055431365966797e+01
1.475956726074218750e+01
1.475862979888916016e+01
1.475771522521972656e+01
1.475677871704101562e+01
1.475586032867431641e+01
1.475495719909667969e+01
1.475406169891357422e+01
1.475320148468017578e+01
1.475235080718994141e+01
1.475151729583740234e+01
1.475070858001708984e+01
1.474991416931152344e+01
1.474917316436767578e+01
1.474844455718994141e+01
1.474776363372802734e+01
1.474707508087158203e+01
1.474642372131347656e+01
1.474578857421875000e+01
1.474514484405517578e+01
1.474448108673095703e+01
1.474383163452148438e+01
1.474322319030761719e+01
1.474262809753417969e+01
1.474205112457275391e+01
1.474148750305175781e+01
1.474090862274169922e+01
1.474034500122070312e+01
1.473979854583740234e+01
1.473924541473388672e+01
1.473869609832763672e+01
1.473815631866455078e+01
1.473760128021240234e+01
1.473706436157226562e+01
1.473651123046875000e+01
1.473597335815429688e+01
1.473542785644531250e+01
1.473485946655273438e+01
1.473428821563720703e+01
1.473373031616210938e+01
1.473315334320068359e+01
1.473260211944580078e+01
1.473206710815429688e+01
1.473153686523437500e+01
1.473098659515380859e+01
1.473042964935302734e+01
1.472985076904296875e+01
1.472927474975585938e+01
1.472865962982177734e+01
1.472804260253906250e+01
1.472744274139404297e+01
1.472686290740966797e+01
1.472626686096191406e+01
1.472570991516113281e+01
1.472516345977783203e+01
1.472461414337158203e+01
1.472409152984619141e+01
1.472355461120605469e+01
1.472301197052001953e+01
1.472245788574218750e+01
1.472193336486816406e+01
1.472140312194824219e+01
1.472088718414306641e+01
1.472034549713134766e+01
1.471981811523437500e+01
1.471925735473632812e+01
1.471870422363281250e+01
1.471815586090087891e+01
1.471760559082031250e+01
1.471698188781738281e+01
1.471637344360351562e+01
1.471574211120605469e+01
1.471510028839111328e+01
1.471443748474121094e+01
1.471375942230224609e+01
1.471309947967529297e+01
1.471244716644287109e+01
1.471173381805419922e+01
1.471105384826660156e+01
1.471039676666259766e+01
1.470974826812744141e+01
1.470908641815185547e+01
1.470840549468994141e+01
1.470773124694824219e+01
1.470706939697265625e+01
1.470643424987792969e+01
1.470581722259521484e+01
1.470520210266113281e+01
1.470455360412597656e+01
1.470394229888916016e+01
1.470327281951904297e+01
1.470259571075439453e+01
1.470191860198974609e+01
1.470125198364257812e+01
1.470059490203857422e+01
1.469987773895263672e+01
1.469918441772460938e+01
1.469852638244628906e+01
1.469781589508056641e+01
1.469713687896728516e+01
1.469648551940917969e+01
1.469581508636474609e+01
1.469515228271484375e+01
1.469448184967041016e+01
1.469381999969482422e+01
1.469310188293457031e+01
1.469242000579833984e+01
1.469176483154296875e+01
1.469115066528320312e+01
1.469057464599609375e+01
1.469001197814941406e+01
1.468945407867431641e+01
1.468883705139160156e+01
1.468823814392089844e+01
1.468765735626220703e+01
1.468710422515869141e+01
1.468656635284423828e+01
1.468602371215820312e+01
1.468545246124267578e+01
1.468490791320800781e+01
1.468437385559082031e+01
1.468386077880859375e+01
1.468338489532470703e+01
1.468289947509765625e+01
1.468242359161376953e+01
1.468193244934082031e+01
1.468145656585693359e+01
1.468097019195556641e+01
1.468049240112304688e+01
1.467999267578125000e+01
1.467948722839355469e+01
1.467896652221679688e+01
1.467848110198974609e+01
1.467798995971679688e+01
1.467745113372802734e+01
1.467693328857421875e+01
1.467641639709472656e+01
1.467587566375732422e+01
1.467532444000244141e+01
1.467480373382568359e+01
1.467426967620849609e+01
1.467373657226562500e+01
1.467321109771728516e+01
